Volume ID	Volume Name	Volume Mass
27681	FiberSiPM	1.169e-06
27682	SiBoard	2.33e-06
27683	FiberSiPM	1.169e-06
27684	SiBoard	2.33e-06
27685	Fiber	0.00260052
27686	FiberSiPM	1.169e-06
27687	SiBoard	2.33e-06
27688	FiberSiPM	1.169e-06
27689	SiBoard	2.33e-06
27690	Fiber	0.00260052
27691	FiberSiPM	1.169e-06
27692	SiBoard	2.33e-06
27693	FiberSiPM	1.169e-06
27694	SiBoard	2.33e-06
27695	Fiber	0.00260052
27696	FiberSiPM	1.169e-06
27697	SiBoard	2.33e-06
27698	FiberSiPM	1.169e-06
27699	SiBoard	2.33e-06
27700	Fiber	0.00260052
27701	FiberSiPM	1.169e-06
27702	SiBoard	2.33e-06
27703	FiberSiPM	1.169e-06
27704	SiBoard	2.33e-06
27705	Fiber	0.00260052
27706	FiberSiPM	1.169e-06
27707	SiBoard	2.33e-06
27708	FiberSiPM	1.169e-06
27709	SiBoard	2.33e-06
27710	Fiber	0.00260052
27711	FiberSiPM	1.169e-06
27712	SiBoard	2.33e-06
27713	FiberSiPM	1.169e-06
27714	SiBoard	2.33e-06
27715	Fiber	0.00260052
27716	FiberSiPM	1.169e-06
27717	SiBoard	2.33e-06
27718	FiberSiPM	1.169e-06
27719	SiBoard	2.33e-06
27720	Fiber	0.00260052
27721	FiberSiPM	1.169e-06
27722	SiBoard	2.33e-06
27723	FiberSiPM	1.169e-06
27724	SiBoard	2.33e-06
27725	Fiber	0.00260052
27726	FiberSiPM	1.169e-06
27727	SiBoard	2.33e-06
27728	FiberSiPM	1.169e-06
27729	SiBoard	2.33e-06
27730	Fiber	0.00260052
27731	FiberSiPM	1.169e-06
27732	SiBoard	2.33e-06
27733	FiberSiPM	1.169e-06
27734	SiBoard	2.33e-06
27735	Fiber	0.00260052
27736	FiberSiPM	1.169e-06
27737	SiBoard	2.33e-06
27738	FiberSiPM	1.169e-06
27739	SiBoard	2.33e-06
27740	Fiber	0.00260052
27741	FiberSiPM	1.169e-06
27742	SiBoard	2.33e-06
27743	FiberSiPM	1.169e-06
27744	SiBoard	2.33e-06
27745	Fiber	0.00260052
27746	FiberSiPM	1.169e-06
27747	SiBoard	2.33e-06
27748	FiberSiPM	1.169e-06
27749	SiBoard	2.33e-06
27750	Fiber	0.00260052
27751	FiberSiPM	1.169e-06
27752	SiBoard	2.33e-06
27753	FiberSiPM	1.169e-06
27754	SiBoard	2.33e-06
27755	Fiber	0.00260052
27756	FiberSiPM	1.169e-06
27757	SiBoard	2.33e-06
27758	FiberSiPM	1.169e-06
27759	SiBoard	2.33e-06
27760	Fiber	0.00260052
27761	FiberSiPM	1.169e-06
27762	SiBoard	2.33e-06
27763	FiberSiPM	1.169e-06
27764	SiBoard	2.33e-06
27765	Fiber	0.00260052
27766	FiberSiPM	1.169e-06
27767	SiBoard	2.33e-06
27768	FiberSiPM	1.169e-06
27769	SiBoard	2.33e-06
27770	Fiber	0.00260052
27771	FiberSiPM	1.169e-06
27772	SiBoard	2.33e-06
27773	FiberSiPM	1.169e-06
27774	SiBoard	2.33e-06
27775	Fiber	0.00260052
27776	FiberSiPM	1.169e-06
27777	SiBoard	2.33e-06
27778	FiberSiPM	1.169e-06
27779	SiBoard	2.33e-06
27780	Fiber	0.00260052
27781	FiberSiPM	1.169e-06
27782	SiBoard	2.33e-06
27783	FiberSiPM	1.169e-06
27784	SiBoard	2.33e-06
27785	Fiber	0.00260052
27786	FiberSiPM	1.169e-06
27787	SiBoard	2.33e-06
27788	FiberSiPM	1.169e-06
27789	SiBoard	2.33e-06
27790	Fiber	0.00260052
27791	FiberSiPM	1.169e-06
27792	SiBoard	2.33e-06
27793	FiberSiPM	1.169e-06
27794	SiBoard	2.33e-06
27795	Fiber	0.00260052
27796	FiberSiPM	1.169e-06
27797	SiBoard	2.33e-06
27798	FiberSiPM	1.169e-06
27799	SiBoard	2.33e-06
27800	Fiber	0.00260052
27801	FiberSiPM	1.169e-06
27802	SiBoard	2.33e-06
27803	FiberSiPM	1.169e-06
27804	SiBoard	2.33e-06
27805	Fiber	0.00260052
27806	FiberSiPM	1.169e-06
27807	SiBoard	2.33e-06
27808	FiberSiPM	1.169e-06
27809	SiBoard	2.33e-06
27810	Fiber	0.00260052
27811	FiberSiPM	1.169e-06
27812	SiBoard	2.33e-06
27813	FiberSiPM	1.169e-06
27814	SiBoard	2.33e-06
27815	Fiber	0.00260052
27816	FiberSiPM	1.169e-06
27817	SiBoard	2.33e-06
27818	FiberSiPM	1.169e-06
27819	SiBoard	2.33e-06
27820	Fiber	0.00260052
27821	FiberSiPM	1.169e-06
27822	SiBoard	2.33e-06
27823	FiberSiPM	1.169e-06
27824	SiBoard	2.33e-06
27825	Fiber	0.00260052
27826	FiberSiPM	1.169e-06
27827	SiBoard	2.33e-06
27828	FiberSiPM	1.169e-06
27829	SiBoard	2.33e-06
27830	Fiber	0.00260052
27831	FiberSiPM	1.169e-06
27832	SiBoard	2.33e-06
27833	FiberSiPM	1.169e-06
27834	SiBoard	2.33e-06
27835	Fiber	0.00260052
27836	FiberSiPM	1.169e-06
27837	SiBoard	2.33e-06
27838	FiberSiPM	1.169e-06
27839	SiBoard	2.33e-06
27840	Fiber	0.00260052
27841	FiberSiPM	1.169e-06
27842	SiBoard	2.33e-06
27843	FiberSiPM	1.169e-06
27844	SiBoard	2.33e-06
27845	Fiber	0.00260052
27846	FiberSiPM	1.169e-06
27847	SiBoard	2.33e-06
27848	FiberSiPM	1.169e-06
27849	SiBoard	2.33e-06
27850	Fiber	0.00260052
27851	FiberSiPM	1.169e-06
27852	SiBoard	2.33e-06
27853	FiberSiPM	1.169e-06
27854	SiBoard	2.33e-06
27855	Fiber	0.00260052
27856	FiberSiPM	1.169e-06
27857	SiBoard	2.33e-06
27858	FiberSiPM	1.169e-06
27859	SiBoard	2.33e-06
27860	Fiber	0.00260052
27861	FiberSiPM	1.169e-06
27862	SiBoard	2.33e-06
27863	FiberSiPM	1.169e-06
27864	SiBoard	2.33e-06
27865	Fiber	0.00260052
27866	FiberSiPM	1.169e-06
27867	SiBoard	2.33e-06
27868	FiberSiPM	1.169e-06
27869	SiBoard	2.33e-06
27870	Fiber	0.00260052
27871	FiberSiPM	1.169e-06
27872	SiBoard	2.33e-06
27873	FiberSiPM	1.169e-06
27874	SiBoard	2.33e-06
27875	Fiber	0.00260052
27876	FiberSiPM	1.169e-06
27877	SiBoard	2.33e-06
27878	FiberSiPM	1.169e-06
27879	SiBoard	2.33e-06
27880	Fiber	0.00260052
27881	FiberSiPM	1.169e-06
27882	SiBoard	2.33e-06
27883	FiberSiPM	1.169e-06
27884	SiBoard	2.33e-06
27885	Fiber	0.00260052
27886	FiberSiPM	1.169e-06
27887	SiBoard	2.33e-06
27888	FiberSiPM	1.169e-06
27889	SiBoard	2.33e-06
27890	Fiber	0.00260052
27891	FiberSiPM	1.169e-06
27892	SiBoard	2.33e-06
27893	FiberSiPM	1.169e-06
27894	SiBoard	2.33e-06
27895	Fiber	0.00260052
27896	FiberSiPM	1.169e-06
27897	SiBoard	2.33e-06
27898	FiberSiPM	1.169e-06
27899	SiBoard	2.33e-06
27900	Fiber	0.00260052
27901	FiberSiPM	1.169e-06
27902	SiBoard	2.33e-06
27903	FiberSiPM	1.169e-06
27904	SiBoard	2.33e-06
27905	Fiber	0.00260052
27906	FiberSiPM	1.169e-06
27907	SiBoard	2.33e-06
27908	FiberSiPM	1.169e-06
27909	SiBoard	2.33e-06
27910	Fiber	0.00260052
27911	FiberSiPM	1.169e-06
27912	SiBoard	2.33e-06
27913	FiberSiPM	1.169e-06
27914	SiBoard	2.33e-06
27915	Fiber	0.00260052
27916	FiberSiPM	1.169e-06
27917	SiBoard	2.33e-06
27918	FiberSiPM	1.169e-06
27919	SiBoard	2.33e-06
27920	Fiber	0.00260052
27921	FiberSiPM	1.169e-06
27922	SiBoard	2.33e-06
27923	FiberSiPM	1.169e-06
27924	SiBoard	2.33e-06
27925	Fiber	0.00260052
27926	FiberSiPM	1.169e-06
27927	SiBoard	2.33e-06
27928	FiberSiPM	1.169e-06
27929	SiBoard	2.33e-06
27930	Fiber	0.00260052
27931	FiberSiPM	1.169e-06
27932	SiBoard	2.33e-06
27933	FiberSiPM	1.169e-06
27934	SiBoard	2.33e-06
27935	Fiber	0.00260052
27936	FiberSiPM	1.169e-06
27937	SiBoard	2.33e-06
27938	FiberSiPM	1.169e-06
27939	SiBoard	2.33e-06
27940	Fiber	0.00260052
27941	FiberSiPM	1.169e-06
27942	SiBoard	2.33e-06
27943	FiberSiPM	1.169e-06
27944	SiBoard	2.33e-06
27945	Fiber	0.00260052
27946	FiberSiPM	1.169e-06
27947	SiBoard	2.33e-06
27948	FiberSiPM	1.169e-06
27949	SiBoard	2.33e-06
27950	Fiber	0.00260052
27951	FiberSiPM	1.169e-06
27952	SiBoard	2.33e-06
27953	FiberSiPM	1.169e-06
27954	SiBoard	2.33e-06
27955	Fiber	0.00260052
27956	FiberSiPM	1.169e-06
27957	SiBoard	2.33e-06
27958	FiberSiPM	1.169e-06
27959	SiBoard	2.33e-06
27960	Fiber	0.00260052
27961	FiberSiPM	1.169e-06
27962	SiBoard	2.33e-06
27963	FiberSiPM	1.169e-06
27964	SiBoard	2.33e-06
27965	Fiber	0.00260052
27966	FiberSiPM	1.169e-06
27967	SiBoard	2.33e-06
27968	FiberSiPM	1.169e-06
27969	SiBoard	2.33e-06
27970	Fiber	0.00260052
27971	FiberSiPM	1.169e-06
27972	SiBoard	2.33e-06
27973	FiberSiPM	1.169e-06
27974	SiBoard	2.33e-06
27975	Fiber	0.00260052
27976	FiberSiPM	1.169e-06
27977	SiBoard	2.33e-06
27978	FiberSiPM	1.169e-06
27979	SiBoard	2.33e-06
27980	Fiber	0.00260052
27981	FiberSiPM	1.169e-06
27982	SiBoard	2.33e-06
27983	FiberSiPM	1.169e-06
27984	SiBoard	2.33e-06
27985	Fiber	0.00260052
27986	FiberSiPM	1.169e-06
27987	SiBoard	2.33e-06
27988	FiberSiPM	1.169e-06
27989	SiBoard	2.33e-06
27990	Fiber	0.00260052
27991	FiberSiPM	1.169e-06
27992	SiBoard	2.33e-06
27993	FiberSiPM	1.169e-06
27994	SiBoard	2.33e-06
27995	Fiber	0.00260052
27996	FiberSiPM	1.169e-06
27997	SiBoard	2.33e-06
27998	FiberSiPM	1.169e-06
27999	SiBoard	2.33e-06
28000	Fiber	0.00260052
28001	FiberSiPM	1.169e-06
28002	SiBoard	2.33e-06
28003	FiberSiPM	1.169e-06
28004	SiBoard	2.33e-06
28005	Fiber	0.00260052
28006	FiberSiPM	1.169e-06
28007	SiBoard	2.33e-06
28008	FiberSiPM	1.169e-06
28009	SiBoard	2.33e-06
28010	Fiber	0.00260052
28011	FiberSiPM	1.169e-06
28012	SiBoard	2.33e-06
28013	FiberSiPM	1.169e-06
28014	SiBoard	2.33e-06
28015	Fiber	0.00260052
28016	FiberSiPM	1.169e-06
28017	SiBoard	2.33e-06
28018	FiberSiPM	1.169e-06
28019	SiBoard	2.33e-06
28020	Fiber	0.00260052
28021	FiberSiPM	1.169e-06
28022	SiBoard	2.33e-06
28023	FiberSiPM	1.169e-06
28024	SiBoard	2.33e-06
28025	Fiber	0.00260052
28026	FiberSiPM	1.169e-06
28027	SiBoard	2.33e-06
28028	FiberSiPM	1.169e-06
28029	SiBoard	2.33e-06
28030	Fiber	0.00260052
28031	FiberSiPM	1.169e-06
28032	SiBoard	2.33e-06
28033	FiberSiPM	1.169e-06
28034	SiBoard	2.33e-06
28035	Fiber	0.00260052
28036	FiberSiPM	1.169e-06
28037	SiBoard	2.33e-06
28038	FiberSiPM	1.169e-06
28039	SiBoard	2.33e-06
28040	Fiber	0.00260052
28041	FiberSiPM	1.169e-06
28042	SiBoard	2.33e-06
28043	FiberSiPM	1.169e-06
28044	SiBoard	2.33e-06
28045	Fiber	0.00260052
28046	FiberSiPM	1.169e-06
28047	SiBoard	2.33e-06
28048	FiberSiPM	1.169e-06
28049	SiBoard	2.33e-06
28050	Fiber	0.00260052
28051	FiberSiPM	1.169e-06
28052	SiBoard	2.33e-06
28053	FiberSiPM	1.169e-06
28054	SiBoard	2.33e-06
28055	Fiber	0.00260052
28056	FiberSiPM	1.169e-06
28057	SiBoard	2.33e-06
28058	FiberSiPM	1.169e-06
28059	SiBoard	2.33e-06
28060	Fiber	0.00260052
28061	FiberSiPM	1.169e-06
28062	SiBoard	2.33e-06
28063	FiberSiPM	1.169e-06
28064	SiBoard	2.33e-06
28065	Fiber	0.00260052
28066	FiberSiPM	1.169e-06
28067	SiBoard	2.33e-06
28068	FiberSiPM	1.169e-06
28069	SiBoard	2.33e-06
28070	Fiber	0.00260052
28071	FiberSiPM	1.169e-06
28072	SiBoard	2.33e-06
28073	FiberSiPM	1.169e-06
28074	SiBoard	2.33e-06
28075	Fiber	0.00260052
28076	FiberSiPM	1.169e-06
28077	SiBoard	2.33e-06
28078	FiberSiPM	1.169e-06
28079	SiBoard	2.33e-06
28080	Fiber	0.00260052
28081	FiberSiPM	1.169e-06
28082	SiBoard	2.33e-06
28083	FiberSiPM	1.169e-06
28084	SiBoard	2.33e-06
28085	Fiber	0.00260052
28086	FiberSiPM	1.169e-06
28087	SiBoard	2.33e-06
28088	FiberSiPM	1.169e-06
28089	SiBoard	2.33e-06
28090	Fiber	0.00260052
28091	FiberSiPM	1.169e-06
28092	SiBoard	2.33e-06
28093	FiberSiPM	1.169e-06
28094	SiBoard	2.33e-06
28095	Fiber	0.00260052
28096	FiberSiPM	1.169e-06
28097	SiBoard	2.33e-06
28098	FiberSiPM	1.169e-06
28099	SiBoard	2.33e-06
28100	Fiber	0.00260052
28101	FiberSiPM	1.169e-06
28102	SiBoard	2.33e-06
28103	FiberSiPM	1.169e-06
28104	SiBoard	2.33e-06
28105	Fiber	0.00260052
28106	FiberSiPM	1.169e-06
28107	SiBoard	2.33e-06
28108	FiberSiPM	1.169e-06
28109	SiBoard	2.33e-06
28110	Fiber	0.00260052
28111	FiberSiPM	1.169e-06
28112	SiBoard	2.33e-06
28113	FiberSiPM	1.169e-06
28114	SiBoard	2.33e-06
28115	Fiber	0.00260052
28116	FiberSiPM	1.169e-06
28117	SiBoard	2.33e-06
28118	FiberSiPM	1.169e-06
28119	SiBoard	2.33e-06
28120	Fiber	0.00260052
28121	FiberSiPM	1.169e-06
28122	SiBoard	2.33e-06
28123	FiberSiPM	1.169e-06
28124	SiBoard	2.33e-06
28125	Fiber	0.00260052
28126	FiberSiPM	1.169e-06
28127	SiBoard	2.33e-06
28128	FiberSiPM	1.169e-06
28129	SiBoard	2.33e-06
28130	Fiber	0.00260052
28131	FiberSiPM	1.169e-06
28132	SiBoard	2.33e-06
28133	FiberSiPM	1.169e-06
28134	SiBoard	2.33e-06
28135	Fiber	0.00260052
28136	FiberSiPM	1.169e-06
28137	SiBoard	2.33e-06
28138	FiberSiPM	1.169e-06
28139	SiBoard	2.33e-06
28140	Fiber	0.00260052
28141	FiberSiPM	1.169e-06
28142	SiBoard	2.33e-06
28143	FiberSiPM	1.169e-06
28144	SiBoard	2.33e-06
28145	Fiber	0.00260052
28146	FiberSiPM	1.169e-06
28147	SiBoard	2.33e-06
28148	FiberSiPM	1.169e-06
28149	SiBoard	2.33e-06
28150	Fiber	0.00260052
28151	FiberSiPM	1.169e-06
28152	SiBoard	2.33e-06
28153	FiberSiPM	1.169e-06
28154	SiBoard	2.33e-06
28155	Fiber	0.00260052
28156	FiberSiPM	1.169e-06
28157	SiBoard	2.33e-06
28158	FiberSiPM	1.169e-06
28159	SiBoard	2.33e-06
28160	Fiber	0.00260052
28161	FiberSiPM	1.169e-06
28162	SiBoard	2.33e-06
28163	FiberSiPM	1.169e-06
28164	SiBoard	2.33e-06
28165	Fiber	0.00260052
28166	FiberSiPM	1.169e-06
28167	SiBoard	2.33e-06
28168	FiberSiPM	1.169e-06
28169	SiBoard	2.33e-06
28170	Fiber	0.00260052
28171	FiberSiPM	1.169e-06
28172	SiBoard	2.33e-06
28173	FiberSiPM	1.169e-06
28174	SiBoard	2.33e-06
28175	Fiber	0.00260052
28176	FiberSiPM	1.169e-06
28177	SiBoard	2.33e-06
28178	FiberSiPM	1.169e-06
28179	SiBoard	2.33e-06
28180	Fiber	0.00260052
28181	FiberSiPM	1.169e-06
28182	SiBoard	2.33e-06
28183	FiberSiPM	1.169e-06
28184	SiBoard	2.33e-06
28185	Fiber	0.00260052
28186	FiberSiPM	1.169e-06
28187	SiBoard	2.33e-06
28188	FiberSiPM	1.169e-06
28189	SiBoard	2.33e-06
28190	Fiber	0.00260052
28191	FiberSiPM	1.169e-06
28192	SiBoard	2.33e-06
28193	FiberSiPM	1.169e-06
28194	SiBoard	2.33e-06
28195	Fiber	0.00260052
28196	FiberSiPM	1.169e-06
28197	SiBoard	2.33e-06
28198	FiberSiPM	1.169e-06
28199	SiBoard	2.33e-06
28200	Fiber	0.00260052
28201	FiberSiPM	1.169e-06
28202	SiBoard	2.33e-06
28203	FiberSiPM	1.169e-06
28204	SiBoard	2.33e-06
28205	Fiber	0.00260052
28206	FiberSiPM	1.169e-06
28207	SiBoard	2.33e-06
28208	FiberSiPM	1.169e-06
28209	SiBoard	2.33e-06
28210	Fiber	0.00260052
28211	FiberSiPM	1.169e-06
28212	SiBoard	2.33e-06
28213	FiberSiPM	1.169e-06
28214	SiBoard	2.33e-06
28215	Fiber	0.00260052
28216	FiberSiPM	1.169e-06
28217	SiBoard	2.33e-06
28218	FiberSiPM	1.169e-06
28219	SiBoard	2.33e-06
28220	Fiber	0.00260052
28221	FiberSiPM	1.169e-06
28222	SiBoard	2.33e-06
28223	FiberSiPM	1.169e-06
28224	SiBoard	2.33e-06
28225	Fiber	0.00260052
28226	FiberSiPM	1.169e-06
28227	SiBoard	2.33e-06
28228	FiberSiPM	1.169e-06
28229	SiBoard	2.33e-06
28230	Fiber	0.00260052
28231	FiberSiPM	1.169e-06
28232	SiBoard	2.33e-06
28233	FiberSiPM	1.169e-06
28234	SiBoard	2.33e-06
28235	Fiber	0.00260052
28236	FiberSiPM	1.169e-06
28237	SiBoard	2.33e-06
28238	FiberSiPM	1.169e-06
28239	SiBoard	2.33e-06
28240	Fiber	0.00260052
28241	FiberSiPM	1.169e-06
28242	SiBoard	2.33e-06
28243	FiberSiPM	1.169e-06
28244	SiBoard	2.33e-06
28245	Fiber	0.00260052
28246	FiberSiPM	1.169e-06
28247	SiBoard	2.33e-06
28248	FiberSiPM	1.169e-06
28249	SiBoard	2.33e-06
28250	Fiber	0.00260052
28251	FiberSiPM	1.169e-06
28252	SiBoard	2.33e-06
28253	FiberSiPM	1.169e-06
28254	SiBoard	2.33e-06
28255	Fiber	0.00260052
28256	FiberSiPM	1.169e-06
28257	SiBoard	2.33e-06
28258	FiberSiPM	1.169e-06
28259	SiBoard	2.33e-06
28260	Fiber	0.00260052
28261	FiberSiPM	1.169e-06
28262	SiBoard	2.33e-06
28263	FiberSiPM	1.169e-06
28264	SiBoard	2.33e-06
28265	Fiber	0.00260052
28266	FiberSiPM	1.169e-06
28267	SiBoard	2.33e-06
28268	FiberSiPM	1.169e-06
28269	SiBoard	2.33e-06
28270	Fiber	0.00260052
28271	FiberSiPM	1.169e-06
28272	SiBoard	2.33e-06
28273	FiberSiPM	1.169e-06
28274	SiBoard	2.33e-06
28275	Fiber	0.00260052
28276	FiberSiPM	1.169e-06
28277	SiBoard	2.33e-06
28278	FiberSiPM	1.169e-06
28279	SiBoard	2.33e-06
28280	Fiber	0.00260052
28281	FiberSiPM	1.169e-06
28282	SiBoard	2.33e-06
28283	FiberSiPM	1.169e-06
28284	SiBoard	2.33e-06
28285	Fiber	0.00260052
28286	FiberSiPM	1.169e-06
28287	SiBoard	2.33e-06
28288	FiberSiPM	1.169e-06
28289	SiBoard	2.33e-06
28290	Fiber	0.00260052
28291	FiberSiPM	1.169e-06
28292	SiBoard	2.33e-06
28293	FiberSiPM	1.169e-06
28294	SiBoard	2.33e-06
28295	Fiber	0.00260052
28296	FiberSiPM	1.169e-06
28297	SiBoard	2.33e-06
28298	FiberSiPM	1.169e-06
28299	SiBoard	2.33e-06
28300	Fiber	0.00260052
28301	FiberSiPM	1.169e-06
28302	SiBoard	2.33e-06
28303	FiberSiPM	1.169e-06
28304	SiBoard	2.33e-06
28305	Fiber	0.00260052
28306	FiberSiPM	1.169e-06
28307	SiBoard	2.33e-06
28308	FiberSiPM	1.169e-06
28309	SiBoard	2.33e-06
28310	Fiber	0.00260052
28311	FiberSiPM	1.169e-06
28312	SiBoard	2.33e-06
28313	FiberSiPM	1.169e-06
28314	SiBoard	2.33e-06
28315	Fiber	0.00260052
28316	FiberSiPM	1.169e-06
28317	SiBoard	2.33e-06
28318	FiberSiPM	1.169e-06
28319	SiBoard	2.33e-06
28320	Fiber	0.00260052
28321	FiberSiPM	1.169e-06
28322	SiBoard	2.33e-06
28323	FiberSiPM	1.169e-06
28324	SiBoard	2.33e-06
28325	Fiber	0.00260052
28326	FiberSiPM	1.169e-06
28327	SiBoard	2.33e-06
28328	FiberSiPM	1.169e-06
28329	SiBoard	2.33e-06
28330	Fiber	0.00260052
28331	FiberSiPM	1.169e-06
28332	SiBoard	2.33e-06
28333	FiberSiPM	1.169e-06
28334	SiBoard	2.33e-06
28335	Fiber	0.00260052
28336	FiberSiPM	1.169e-06
28337	SiBoard	2.33e-06
28338	FiberSiPM	1.169e-06
28339	SiBoard	2.33e-06
28340	Fiber	0.00260052
28341	FiberSiPM	1.169e-06
28342	SiBoard	2.33e-06
28343	FiberSiPM	1.169e-06
28344	SiBoard	2.33e-06
28345	Fiber	0.00260052
28346	FiberSiPM	1.169e-06
28347	SiBoard	2.33e-06
28348	FiberSiPM	1.169e-06
28349	SiBoard	2.33e-06
28350	Fiber	0.00260052
28351	FiberSiPM	1.169e-06
28352	SiBoard	2.33e-06
28353	FiberSiPM	1.169e-06
28354	SiBoard	2.33e-06
28355	Fiber	0.00260052
28356	FiberSiPM	1.169e-06
28357	SiBoard	2.33e-06
28358	FiberSiPM	1.169e-06
28359	SiBoard	2.33e-06
28360	Fiber	0.00260052
28361	FiberSiPM	1.169e-06
28362	SiBoard	2.33e-06
28363	FiberSiPM	1.169e-06
28364	SiBoard	2.33e-06
28365	Fiber	0.00260052
28366	FiberSiPM	1.169e-06
28367	SiBoard	2.33e-06
28368	FiberSiPM	1.169e-06
28369	SiBoard	2.33e-06
28370	Fiber	0.00260052
28371	FiberSiPM	1.169e-06
28372	SiBoard	2.33e-06
28373	FiberSiPM	1.169e-06
28374	SiBoard	2.33e-06
28375	Fiber	0.00260052
28376	FiberSiPM	1.169e-06
28377	SiBoard	2.33e-06
28378	FiberSiPM	1.169e-06
28379	SiBoard	2.33e-06
28380	Fiber	0.00260052
28381	FiberSiPM	1.169e-06
28382	SiBoard	2.33e-06
28383	FiberSiPM	1.169e-06
28384	SiBoard	2.33e-06
28385	Fiber	0.00260052
28386	FiberSiPM	1.169e-06
28387	SiBoard	2.33e-06
28388	FiberSiPM	1.169e-06
28389	SiBoard	2.33e-06
28390	Fiber	0.00260052
28391	FiberSiPM	1.169e-06
28392	SiBoard	2.33e-06
28393	FiberSiPM	1.169e-06
28394	SiBoard	2.33e-06
28395	Fiber	0.00260052
28396	FiberSiPM	1.169e-06
28397	SiBoard	2.33e-06
28398	FiberSiPM	1.169e-06
28399	SiBoard	2.33e-06
28400	Fiber	0.00260052
28401	FiberSiPM	1.169e-06
28402	SiBoard	2.33e-06
28403	FiberSiPM	1.169e-06
28404	SiBoard	2.33e-06
28405	Fiber	0.00260052
28406	FiberSiPM	1.169e-06
28407	SiBoard	2.33e-06
28408	FiberSiPM	1.169e-06
28409	SiBoard	2.33e-06
28410	Fiber	0.00260052
28411	FiberSiPM	1.169e-06
28412	SiBoard	2.33e-06
28413	FiberSiPM	1.169e-06
28414	SiBoard	2.33e-06
28415	Fiber	0.00260052
28416	FiberSiPM	1.169e-06
28417	SiBoard	2.33e-06
28418	FiberSiPM	1.169e-06
28419	SiBoard	2.33e-06
28420	Fiber	0.00260052
28421	FiberSiPM	1.169e-06
28422	SiBoard	2.33e-06
28423	FiberSiPM	1.169e-06
28424	SiBoard	2.33e-06
28425	Fiber	0.00260052
28426	FiberSiPM	1.169e-06
28427	SiBoard	2.33e-06
28428	FiberSiPM	1.169e-06
28429	SiBoard	2.33e-06
28430	Fiber	0.00260052
28431	FiberSiPM	1.169e-06
28432	SiBoard	2.33e-06
28433	FiberSiPM	1.169e-06
28434	SiBoard	2.33e-06
28435	Fiber	0.00260052
28436	FiberSiPM	1.169e-06
28437	SiBoard	2.33e-06
28438	FiberSiPM	1.169e-06
28439	SiBoard	2.33e-06
28440	Fiber	0.00260052
28441	FiberSiPM	1.169e-06
28442	SiBoard	2.33e-06
28443	FiberSiPM	1.169e-06
28444	SiBoard	2.33e-06
28445	Fiber	0.00260052
28446	FiberSiPM	1.169e-06
28447	SiBoard	2.33e-06
28448	FiberSiPM	1.169e-06
28449	SiBoard	2.33e-06
28450	Fiber	0.00260052
28451	FiberSiPM	1.169e-06
28452	SiBoard	2.33e-06
28453	FiberSiPM	1.169e-06
28454	SiBoard	2.33e-06
28455	Fiber	0.00260052
28456	FiberSiPM	1.169e-06
28457	SiBoard	2.33e-06
28458	FiberSiPM	1.169e-06
28459	SiBoard	2.33e-06
28460	Fiber	0.00260052
28461	FiberSiPM	1.169e-06
28462	SiBoard	2.33e-06
28463	FiberSiPM	1.169e-06
28464	SiBoard	2.33e-06
28465	Fiber	0.00260052
28466	FiberSiPM	1.169e-06
28467	SiBoard	2.33e-06
28468	FiberSiPM	1.169e-06
28469	SiBoard	2.33e-06
28470	Fiber	0.00260052
28471	FiberSiPM	1.169e-06
28472	SiBoard	2.33e-06
28473	FiberSiPM	1.169e-06
28474	SiBoard	2.33e-06
28475	Fiber	0.00260052
28476	FiberSiPM	1.169e-06
28477	SiBoard	2.33e-06
28478	FiberSiPM	1.169e-06
28479	SiBoard	2.33e-06
28480	Fiber	0.00260052
28481	FiberSiPM	1.169e-06
28482	SiBoard	2.33e-06
28483	FiberSiPM	1.169e-06
28484	SiBoard	2.33e-06
28485	Fiber	0.00260052
28486	FiberSiPM	1.169e-06
28487	SiBoard	2.33e-06
28488	FiberSiPM	1.169e-06
28489	SiBoard	2.33e-06
28490	Fiber	0.00260052
28491	FiberSiPM	1.169e-06
28492	SiBoard	2.33e-06
28493	FiberSiPM	1.169e-06
28494	SiBoard	2.33e-06
28495	Fiber	0.00260052
28496	FiberSiPM	1.169e-06
28497	SiBoard	2.33e-06
28498	FiberSiPM	1.169e-06
28499	SiBoard	2.33e-06
28500	Fiber	0.00260052
28501	FiberSiPM	1.169e-06
28502	SiBoard	2.33e-06
28503	FiberSiPM	1.169e-06
28504	SiBoard	2.33e-06
28505	Fiber	0.00260052
28506	FiberSiPM	1.169e-06
28507	SiBoard	2.33e-06
28508	FiberSiPM	1.169e-06
28509	SiBoard	2.33e-06
28510	Fiber	0.00260052
28511	FiberSiPM	1.169e-06
28512	SiBoard	2.33e-06
28513	FiberSiPM	1.169e-06
28514	SiBoard	2.33e-06
28515	Fiber	0.00260052
28516	FiberSiPM	1.169e-06
28517	SiBoard	2.33e-06
28518	FiberSiPM	1.169e-06
28519	SiBoard	2.33e-06
28520	Fiber	0.00260052
28521	FiberSiPM	1.169e-06
28522	SiBoard	2.33e-06
28523	FiberSiPM	1.169e-06
28524	SiBoard	2.33e-06
28525	Fiber	0.00260052
28526	FiberSiPM	1.169e-06
28527	SiBoard	2.33e-06
28528	FiberSiPM	1.169e-06
28529	SiBoard	2.33e-06
28530	Fiber	0.00260052
28531	FiberSiPM	1.169e-06
28532	SiBoard	2.33e-06
